1676842597899	15857,167,432914432	15876,12,315777024	15895,79,300924928	15914,46,348262400
1676842598900	15857,157.42574257425744,432914432	15876,11.881188118811881,315777024	15895,39.603960396039604,300998656	15914,64.35643564356435,348262400
1676842599902	15857,155,432914432	15876,14.000000000000002,315777024	15895,75,300998656	15914,38,348262400
1676842600903	15857,163,432996352	15876,10,315777024	15895,40,301076480	15914,76,348315648
1676842601904	15857,158,432996352	15876,12,315777024	15895,87,301076480	15914,38,348315648
1676842602907	15857,152,432996352	15876,9,315777024	15895,1,301780992	15914,115.99999999999999,348463104
1676842603908	15857,165,432996352	15876,10,315777024	15895,79,301850624	15914,96,348770304
1676842604909	15857,161,432996352	15876,18,315777024	15895,120,306434048	15914,46,348770304
1676842605912	15857,120.79207920792079,434012160	15876,3.9603960396039604,315846656	15895,39.603960396039604,306704384	15914,0,0
1676842606913	15857,150,434012160	15876,11,315924480	15895,107,307064832	15914,0,0
1676842607915	15857,160,434012160	15876,7.000000000000001,315924480	15895,156,307064832	15914,0,0
1676842608917	15857,186,435634176	15876,6,315924480	15895,123,307113984	15914,0,0
1676842609919	15857,168,435703808	15876,21,315924480	15895,108,347525120	15914,0,0
1676842610921	15857,148.5148514851485,435703808	15876,6.9306930693069315,315924480	15895,109.9009900990099,347525120	15914,0,0
1676842611922	15857,151,435810304	15876,7.000000000000001,315924480	15895,110.00000000000001,347525120	15914,0,0
1676842612924	15857,152,442216448	15876,7.000000000000001,315924480	15895,108,347566080	15914,0,0
1676842613926	15857,148,442216448	15876,8,316006400	15895,122,347566080	15914,0,0
1676842614927	15857,145,442368000	15876,10,316006400	15895,124,347631616	15914,0,0
1676842615929	15857,145,442368000	15876,6,316006400	15895,128,358432768	15914,0,0
1676842616930	15857,146.53465346534654,442368000	15876,7.920792079207921,316006400	15895,140.59405940594058,358723584	15914,0,0
1676842617931	15857,145,442368000	15876,8,316006400	15895,108,358723584	15914,0,0
1676842618932	15857,143,442368000	15876,6,316006400	15895,137,359161856	15914,0,0
1676842619933	15857,147,442368000	15876,13,316006400	15895,105,407658496	15914,0,0
1676842620934	15857,148,442368000	15876,7.000000000000001,316006400	15895,108,407658496	15914,0,0
1676842621936	15857,147,442425344	15876,10,316092416	15895,114.99999999999999,407744512	15914,0,0
1676842622938	15857,147,442425344	15876,9,316092416	15895,111.00000000000001,407834624	15914,0,0
1676842623940	15857,143.56435643564356,442425344	15876,6.9306930693069315,316092416	15895,102.97029702970298,407920640	15914,0,0
1676842624943	15857,145,442425344	15876,9,316092416	15895,104,407920640	15914,0,0
1676842625944	15857,147,442425344	15876,14.000000000000002,316092416	15895,103,407920640	15914,0,0
1676842626945	15857,153,442535936	15876,16,316092416	15895,106,407920640	15914,0,0
1676842627947	15857,146,442544128	15876,7.000000000000001,316092416	15895,104,407920640	15914,0,0
1676842628949	15857,146,442544128	15876,6,316092416	15895,118,408002560	15914,0,0
1676842629950	15857,143.56435643564356,442544128	15876,7.920792079207921,316092416	15895,102.97029702970298,408002560	15914,0,0
1676842630951	15857,151,443170816	15876,9,316092416	15895,104,408010752	15914,0,0
1676842631954	15857,146,443170816	15876,8,316162048	15895,115.99999999999999,408072192	15914,0,0
1676842632955	15857,152,443170816	15876,7.000000000000001,316162048	15895,105,408137728	15914,0,0
1676842633957	15857,146,443170816	15876,7.000000000000001,316162048	15895,102,408231936	15914,0,0
1676842634958	15857,150,443170816	15876,11,316190720	15895,101,408231936	15914,0,0
1676842635959	15857,145,443170816	15876,9,316190720	15895,100,408231936	15914,0,0
1676842636960	15857,143.56435643564356,443170816	15876,6.9306930693069315,316190720	15895,96.03960396039604,408317952	15914,0,0
1676842637962	15857,145,443170816	15876,7.000000000000001,316190720	15895,113.99999999999999,408317952	15914,0,0
1676842638966	15857,81,443170816	15876,0,0	15895,54,408322048	15914,0,0
