1676841688476	5984,56.00000000000001,288071680	6003,6,307724288	6037,3,288694272	6056,43,312893440
1676841689477	5984,44,288071680	6003,2,307724288	6037,1,288694272	6056,33,312893440
1676841690478	5984,47,288071680	6003,2,307724288	6037,0,288694272	6056,33,312893440
1676841691481	5984,55.44554455445545,288071680	6003,3.9603960396039604,307818496	6037,0,288694272	6056,35.64356435643564,312987648
1676841692482	5984,62,288071680	6003,4,307818496	6037,0,288694272	6056,44,312987648
1676841693483	5984,65,288071680	6003,5,307818496	6037,1,288694272	6056,46,312987648
1676841694483	5984,63,288071680	6003,5,307818496	6037,0,288694272	6056,42,312987648
1676841695485	5984,50,288071680	6003,2,307818496	6037,1,288694272	6056,32,312987648
1676841696488	5984,48,288071680	6003,3,307818496	6037,0,288694272	6056,36,312987648
1676841697490	5984,50.495049504950494,288071680	6003,2.9702970297029703,307818496	6037,0,288694272	6056,35.64356435643564,312987648
1676841698491	5984,66,288071680	6003,4,307818496	6037,0,288694272	6056,47,312987648
1676841699492	5984,56.99999999999999,288071680	6003,6,307818496	6037,21,288694272	6056,25,312987648
1676841700495	5984,57.99999999999999,288071680	6003,7.000000000000001,307818496	6037,31,288694272	6056,18,312987648
1676841701497	5984,40,288071680	6003,3,307818496	6037,0,288694272	6056,28.999999999999996,312987648
1676841702498	5984,38,288071680	6003,4,307818496	6037,10,288694272	6056,22,312987648
1676841703499	5984,36,288071680	6003,3,307818496	6037,19,288792576	6056,10,313049088
1676841704503	5984,42.57425742574257,288137216	6003,4.9504950495049505,307818496	6037,0,288792576	6056,41.584158415841586,313090048
1676841705505	5984,55.00000000000001,288137216	6003,5,307818496	6037,17,288792576	6056,30,313090048
1676841706508	5984,56.00000000000001,288137216	6003,4,307818496	6037,28.999999999999996,288792576	6056,13,313090048
1676841707510	5984,45.54455445544555,288137216	6003,4.9504950495049505,307818496	6037,0,288808960	6056,34.65346534653465,313090048
1676841708512	5984,53,288137216	6003,6,307818496	6037,16,288808960	6056,28.000000000000004,313090048
1676841709512	5984,37,288137216	6003,8,307818496	6037,16,288808960	6056,11,313090048
1676841710514	5984,43,288137216	6003,2,307818496	6037,1,288808960	6056,31,313090048
1676841711514	5984,65,288137216	6003,4,307818496	6037,0,288808960	6056,41,313090048
1676841712519	5984,39,288137216	6003,0,0	6037,1,288907264	6056,28.999999999999996,313069568
