1676842814144	18238,176,317530112	18257,70,274239488	18287,3,162758656	18306,28.999999999999996,278757376	18325,370,307589120
1676842815145	18238,192,317530112	18257,105,293453824	18287,17,164855808	18306,198,281993216	18325,20,308060160
1676842816146	18238,171,317607936	18257,84,295616512	18287,1,164855808	18306,37,282173440	18325,173,308060160
1676842817149	18238,174,366370816	18257,14.000000000000002,295616512	18287,27,171212800	18306,263,298651648	18325,22,308326400
1676842818152	18238,181.1881188118812,366395392	18257,17.82178217821782,295616512	18287,0.9900990099009901,171212800	18306,37.62376237623762,298938368	18325,128.7128712871287,308326400
1676842819153	18238,193,366395392	18257,21,295653376	18287,26,171212800	18306,130,298971136	18325,22,308326400
1676842820154	18238,196,366936064	18257,20,297631744	18287,2,171307008	18306,19,299044864	18325,156,308326400
1676842821156	18238,128,367099904	18257,22,298749952	18287,191,249294848	18306,0,0	18325,33,308412416
1676842822157	18238,187,369258496	18257,15,298749952	18287,16,250167296	18306,0,0	18325,152,308690944
1676842823158	18238,160,369491968	18257,53,301723648	18287,13,250253312	18306,0,0	18325,98,308801536
1676842824160	18238,218.81188118811883,373309440	18257,74.25742574257426,303886336	18287,186.13861386138615,267210752	18306,0,0	18325,16.831683168316832,308887552
1676842825162	18238,173,428105728	18257,11,303886336	18287,190,269574144	18306,0,0	18325,15,308887552
1676842826163	18238,175,428105728	18257,13,303886336	18287,41,276877312	18306,0,0	18325,133,308887552
1676842827165	18238,160,428191744	18257,9,303886336	18287,19,276877312	18306,0,0	18325,109.00000000000001,308887552
1676842828166	18238,170,428191744	18257,11,303886336	18287,108,277143552	18306,0,0	18325,37,309223424
1676842829169	18238,158,428269568	18257,10,303972352	18287,35,277143552	18306,0,0	18325,100,309223424
1676842830170	18238,162.3762376237624,428269568	18257,9.900990099009901,303972352	18287,27.722772277227726,280010752	18306,0,0	18325,108.91089108910892,309223424
1676842831176	18238,171,428269568	18257,13,303972352	18287,282,300548096	18306,0,0	18325,13,309239808
1676842832177	18238,160,428269568	18257,10,303972352	18287,18,300867584	18306,0,0	18325,104,309239808
1676842833180	18238,163,429514752	18257,10,303972352	18287,161,302792704	18306,0,0	18325,14.000000000000002,309301248
1676842834181	18238,167.32673267326732,429977600	18257,9.900990099009901,303972352	18287,13.861386138613863,302903296	18306,0,0	18325,109.9009900990099,309301248
1676842835185	18238,166,430174208	18257,11,303972352	18287,128,302968832	18306,0,0	18325,12,309370880
1676842836186	18238,159,430264320	18257,9,304054272	18287,12,302968832	18306,0,0	18325,131,312197120
1676842837187	18238,155,430264320	18257,21,304054272	18287,106,302968832	18306,0,0	18325,14.000000000000002,312262656
1676842838188	18238,164,430612480	18257,12,304054272	18287,18,302968832	18306,0,0	18325,103,312262656
1676842839189	18238,111.88118811881189,431255552	18257,5.9405940594059405,304128000	18287,0,0	18306,0,0	18325,3.9603960396039604,312262656
1676842840191	18238,151,431255552	18257,6,304128000	18287,0,0	18306,0,0	18325,72,312434688
1676842841192	18238,147,431255552	18257,10,304128000	18287,0,0	18306,0,0	18325,112.99999999999999,312434688
1676842842196	18238,155,431353856	18257,11,304218112	18287,0,0	18306,0,0	18325,151,312647680
1676842843197	18238,148,431353856	18257,7.000000000000001,304218112	18287,0,0	18306,0,0	18325,107,353439744
1676842844200	18238,154.45544554455446,431353856	18257,6.9306930693069315,304218112	18287,0,0	18306,0,0	18325,95.04950495049505,353439744
1676842845202	18238,148,431353856	18257,9,304218112	18287,0,0	18306,0,0	18325,108,353439744
1676842846204	18238,146,501284864	18257,25,304218112	18287,0,0	18306,0,0	18325,98,353439744
1676842847206	18238,146,501284864	18257,8,304218112	18287,0,0	18306,0,0	18325,100,353439744
1676842848207	18238,146,501366784	18257,6,304312320	18287,0,0	18306,0,0	18325,104,353439744
1676842849209	18238,147,502763520	18257,6,304312320	18287,0,0	18306,0,0	18325,94,353439744
1676842850211	18238,148.5148514851485,502763520	18257,13.861386138613863,304312320	18287,0,0	18306,0,0	18325,98.01980198019803,353439744
1676842851213	18238,148,502763520	18257,8,304312320	18287,0,0	18306,0,0	18325,111.00000000000001,353439744
1676842852215	18238,148,502763520	18257,7.000000000000001,304312320	18287,0,0	18306,0,0	18325,96,353439744
1676842853216	18238,149,502763520	18257,6,304312320	18287,0,0	18306,0,0	18325,101,353533952
1676842854218	18238,148,502763520	18257,6,304394240	18287,0,0	18306,0,0	18325,104,353533952
1676842855219	18238,143.56435643564356,502853632	18257,6.9306930693069315,304394240	18287,0,0	18306,0,0	18325,101.98019801980197,353701888
1676842856221	18238,145,502853632	18257,7.000000000000001,304394240	18287,0,0	18306,0,0	18325,101,353767424
1676842857222	18238,147,502853632	18257,7.000000000000001,304394240	18287,0,0	18306,0,0	18325,103,353820672
1676842858223	18238,146,502853632	18257,6,304394240	18287,0,0	18306,0,0	18325,97,353820672
1676842859225	18238,135,502853632	18257,7.000000000000001,304394240	18287,0,0	18306,0,0	18325,107,353820672
1676842860227	18238,129,502853632	18257,6,304394240	18287,0,0	18306,0,0	18325,100,353820672
1676842861229	18238,155,502853632	18257,8,304394240	18287,0,0	18306,0,0	18325,102,353820672
1676842862231	18238,60.396039603960396,502853632	18257,0,0	18287,0,0	18306,0,0	18325,51.48514851485149,353976320
