1676842309741	12847,124.75247524752476,377884672	12877,45.54455445544555,250957824	12896,14.85148514851485,255442944	12918,140.59405940594058,278175744	12936,183.16831683168317,298520576	12955,26.732673267326735,272429056
1676842310744	12847,140,377884672	12877,72,252309504	12896,159,257138688	12918,101,283643904	12936,95,298790912	12955,163,288317440
1676842311746	12847,128,377884672	12877,8,252309504	12896,4,257462272	12918,125,283643904	12936,212,300687360	12955,43,289472512
1676842312747	12847,147,377966592	12877,9,252309504	12896,2,257462272	12918,8,283660288	12936,181,304685056	12955,106,290828288
1676842313749	12847,88,377966592	12877,6,266989568	12896,2,257462272	12918,4,283660288	12936,70,304934912	12955,105,291794944
1676842314750	12847,84.15841584158416,377966592	12877,10.891089108910892,283766784	12896,108.91089108910892,275034112	12918,5.9405940594059405,283754496	12936,2.9702970297029703,304934912	12955,220.7920792079208,294744064
1676842315752	12847,86,377966592	12877,7.000000000000001,283869184	12896,4,275034112	12918,74,283754496	12936,63,305012736	12955,20,295219200
1676842316754	12847,73,378040320	12877,4,283869184	12896,2,275132416	12918,44,283828224	12936,48,305012736	12955,7.000000000000001,295219200
1676842317756	12847,101,378101760	12877,9,283869184	12896,141,278097920	12918,5,284098560	12936,16,305143808	12955,167,295661568
1676842318756	12847,77,378101760	12877,6,283869184	12896,3,278097920	12918,44,284639232	12936,69,305143808	12955,28.999999999999996,295661568
1676842319759	12847,100,378372096	12877,5,283869184	12896,4,278097920	12918,3,284639232	12936,64,305213440	12955,86,299216896
1676842320760	12847,69.3069306930693,378372096	12877,4.9504950495049505,283869184	12896,0.9900990099009901,278175744	12918,45.54455445544555,284639232	12936,50.495049504950494,305213440	12955,11.881188118811881,299352064
1676842321761	12847,73,378372096	12877,4,283869184	12896,2,278175744	12918,4,284639232	12936,52,305213440	12955,39,299679744
1676842322763	12847,76,378372096	12877,7.000000000000001,283869184	12896,1,278175744	12918,35,284639232	12936,52,305369088	12955,3,299679744
1676842323766	12847,96,378478592	12877,6,283869184	12896,1,278175744	12918,47,284639232	12936,78,305623040	12955,6,299757568
1676842324767	12847,87,378478592	12877,5,283869184	12896,1,278253568	12918,0,284639232	12936,56.00000000000001,305684480	12955,51,299757568
1676842325768	12847,76,378478592	12877,5,283963392	12896,1,278253568	12918,1,284639232	12936,55.00000000000001,305684480	12955,45,299814912
1676842326771	12847,94.05940594059405,378478592	12877,2.9702970297029703,283963392	12896,1.9801980198019802,278253568	12918,0,284639232	12936,82.17821782178217,305684480	12955,68.31683168316832,299876352
1676842327772	12847,66,379265024	12877,4,283963392	12896,80,278589440	12918,0,284807168	12936,14.000000000000002,305799168	12955,101,314130432
1676842328774	12847,97,379375616	12877,6,283963392	12896,26,278593536	12918,1,284807168	12936,56.99999999999999,305799168	12955,80,316289024
1676842329775	12847,106,379375616	12877,5,283963392	12896,7.000000000000001,278609920	12918,46,284807168	12936,59,305946624	12955,25,316588032
1676842330776	12847,78,379809792	12877,2,283963392	12896,14.000000000000002,278609920	12918,2,284884992	12936,0,0	12955,21,316686336
1676842331778	12847,147,379809792	12877,7.000000000000001,283963392	12896,258,304115712	12918,7.000000000000001,284950528	12936,0,0	12955,18,316768256
1676842332781	12847,160.39603960396042,380080128	12877,8.91089108910891,283963392	12896,187.12871287128715,305692672	12918,87.12871287128714,284950528	12936,0,0	12955,17.82178217821782,316768256
1676842333784	12847,41,380080128	12877,3,283963392	12896,34,305803264	12918,13,284950528	12936,0,0	12955,44,332705792
1676842334785	12847,33,380145664	12877,1,283963392	12896,54,306069504	12918,1,284950528	12936,0,0	12955,12,332705792
1676842335786	12847,202,388067328	12877,7.000000000000001,283963392	12896,112.00000000000001,306249728	12918,0,284950528	12936,0,0	12955,91,332705792
1676842336789	12847,149,388067328	12877,10,283963392	12896,91,306249728	12918,96,285212672	12936,0,0	12955,7.000000000000001,332705792
1676842337791	12847,149.5049504950495,388132864	12877,9.900990099009901,283963392	12896,119.80198019801979,306249728	12918,5.9405940594059405,285212672	12936,0,0	12955,66.33663366336634,332705792
1676842338793	12847,175,388403200	12877,9,283963392	12896,124,306249728	12918,5,285290496	12936,0,0	12955,74,332791808
1676842339795	12847,153,388403200	12877,11,283963392	12896,99,346882048	12918,49,285290496	12936,0,0	12955,13,332791808
1676842340797	12847,147,388403200	12877,10,284213248	12896,108,347049984	12918,19,285290496	12936,0,0	12955,71,332939264
1676842341799	12847,151,388403200	12877,7.000000000000001,284213248	12896,102,347222016	12918,43,289345536	12936,0,0	12955,61,332939264
1676842342800	12847,115.84158415841583,388403200	12877,11.881188118811881,284213248	12896,72.27722772277228,347222016	12918,52.475247524752476,289345536	12936,0,0	12955,5.9405940594059405,333148160
1676842343802	12847,87,388403200	12877,10,284299264	12896,60,347222016	12918,20,289345536	12936,0,0	12955,41,333148160
1676842344804	12847,90,388403200	12877,6,284299264	12896,62,347316224	12918,28.000000000000004,290512896	12936,0,0	12955,42,333225984
1676842345806	12847,74,388403200	12877,4,284299264	12896,45,347316224	12918,34,290512896	12936,0,0	12955,5,333225984
1676842346807	12847,21,388517888	12877,2,284299264	12896,17,347316224	12918,9,290783232	12936,0,0	12955,2,333225984
1676842347808	12847,28.999999999999996,388517888	12877,4,284299264	12896,18,347316224	12918,1,290783232	12936,0,0	12955,15,333225984
1676842348809	12847,132.67326732673268,388517888	12877,9.900990099009901,284299264	12896,99.00990099009901,347316224	12918,78.21782178217822,290783232	12936,0,0	12955,3.9603960396039604,333225984
1676842349810	12847,83,388579328	12877,4,284299264	12896,83,347430912	12918,3,290783232	12936,0,0	12955,42,333225984
1676842350812	12847,92,388579328	12877,4,284299264	12896,68,347430912	12918,43,290783232	12936,0,0	12955,4,333225984
1676842351814	12847,117,388579328	12877,5,284299264	12896,59,347430912	12918,10,290783232	12936,0,0	12955,34,333225984
1676842352816	12847,87,388579328	12877,5,284299264	12896,59,347430912	12918,3,290783232	12936,0,0	12955,45,333225984
1676842353817	12847,87,388653056	12877,5,284299264	12896,68,348028928	12918,44,290783232	12936,0,0	12955,3,333225984
1676842354818	12847,89,388759552	12877,8,284389376	12896,80,352985088	12918,4,290783232	12936,0,0	12955,42,333225984
1676842355820	12847,78.21782178217822,388853760	12877,3.9603960396039604,284389376	12896,55.44554455445545,352985088	12918,40.5940594059406,290783232	12936,0,0	12955,1.9801980198019802,333225984
1676842356821	12847,85,388853760	12877,4,284389376	12896,97,357351424	12918,3,290783232	12936,0,0	12955,45,333225984
1676842357822	12847,83,393379840	12877,6,284389376	12896,48,357351424	12918,50,290783232	12936,0,0	12955,5,333225984
1676842358823	12847,75,393928704	12877,28.000000000000004,284389376	12896,60,357351424	12918,6,290783232	12936,0,0	12955,38,333225984
1676842359825	12847,113.99999999999999,393928704	12877,64,284487680	12896,108,357351424	12918,56.00000000000001,290873344	12936,0,0	12955,1,333225984
1676842360827	12847,81,393928704	12877,4,284487680	12896,83,357711872	12918,6,290873344	12936,0,0	12955,39,333225984
1676842361828	12847,70,393928704	12877,4,284499968	12896,51,357711872	12918,1,290873344	12936,0,0	12955,40,333225984
1676842362831	12847,68.31683168316832,393928704	12877,6.9306930693069315,284499968	12896,42.57425742574257,357711872	12918,30.693069306930692,290873344	12936,0,0	12955,3.9603960396039604,333225984
1676842363833	12847,78,394125312	12877,3,284557312	12896,48,357806080	12918,4,290873344	12936,0,0	12955,25,333258752
1676842364836	12847,66,394125312	12877,10,284663808	12896,145,358039552	12918,79,290947072	12936,0,0	12955,0,0
1676842365837	12847,30,394125312	12877,3,284753920	12896,25,358039552	12918,25,292032512	12936,0,0	12955,0,0
1676842366838	12847,149,394125312	12877,7.000000000000001,284753920	12896,127,358039552	12918,129,292315136	12936,0,0	12955,0,0
1676842367839	12847,141.58415841584159,394256384	12877,5.9405940594059405,284753920	12896,112.87128712871286,358039552	12918,88.11881188118812,294412288	12936,0,0	12955,0,0
1676842368842	12847,4,394256384	12877,2,284753920	12896,16,358129664	12918,9,294412288	12936,0,0	12955,0,0
1676842369843	12847,31,394256384	12877,11,284753920	12896,23,358129664	12918,18,294412288	12936,0,0	12955,0,0
1676842370844	12847,150,394256384	12877,10,284753920	12896,132,358174720	12918,109.00000000000001,294412288	12936,0,0	12955,0,0
1676842371846	12847,144,394256384	12877,7.000000000000001,284753920	12896,139,358174720	12918,111.00000000000001,294412288	12936,0,0	12955,0,0
1676842372851	12847,142.57425742574256,394256384	12877,4.9504950495049505,284753920	12896,139.60396039603958,464691200	12918,85.14851485148515,301219840	12936,0,0	12955,0,0
1676842373852	12847,143,452550656	12877,5,284753920	12896,121,464769024	12918,77,334970880	12936,0,0	12955,0,0
1676842374854	12847,131,452550656	12877,6,284815360	12896,115.99999999999999,464769024	12918,83,334970880	12936,0,0	12955,0,0
1676842375855	12847,88,452550656	12877,4,284815360	12896,78,464769024	12918,56.99999999999999,335048704	12936,0,0	12955,0,0
1676842376856	12847,84,452550656	12877,4,284815360	12896,75,464769024	12918,52,335048704	12936,0,0	12955,0,0
1676842377858	12847,97,452550656	12877,4,284815360	12896,78,464769024	12918,54,335048704	12936,0,0	12955,0,0
1676842378859	12847,81.1881188118812,452550656	12877,7.920792079207921,284815360	12896,77.22772277227723,464769024	12918,51.48514851485149,335048704	12936,0,0	12955,0,0
1676842379861	12847,86,452702208	12877,3,284815360	12896,97,464834560	12918,53,335048704	12936,0,0	12955,0,0
1676842380862	12847,84,452702208	12877,4,284815360	12896,74,464834560	12918,52,335048704	12936,0,0	12955,0,0
1676842381865	12847,84,452702208	12877,5,284815360	12896,72,464900096	12918,50,335048704	12936,0,0	12955,0,0
1676842382866	12847,94,452702208	12877,4,284815360	12896,83,465006592	12918,56.99999999999999,335048704	12936,0,0	12955,0,0
1676842383868	12847,87,452702208	12877,4,284815360	12896,80,465080320	12918,57.99999999999999,335048704	12936,0,0	12955,0,0
1676842384870	12847,81.1881188118812,452702208	12877,4.9504950495049505,284815360	12896,73.26732673267327,472764416	12918,51.48514851485149,335048704	12936,0,0	12955,0,0
1676842385872	12847,105,452702208	12877,4,284815360	12896,89,472764416	12918,55.00000000000001,335048704	12936,0,0	12955,0,0
1676842386874	12847,143,452702208	12877,10,284815360	12896,119,472764416	12918,84,335048704	12936,0,0	12955,0,0
1676842387875	12847,95,452702208	12877,4,284983296	12896,74,472764416	12918,54,335048704	12936,0,0	12955,0,0
1676842388878	12847,10,452702208	12877,1,284983296	12896,25,472764416	12918,17,335048704	12936,0,0	12955,0,0
1676842389881	12847,30.693069306930692,452702208	12877,3.9603960396039604,284983296	12896,27.722772277227726,472764416	12918,16.831683168316832,335048704	12936,0,0	12955,0,0
1676842390883	12847,144,452702208	12877,7.000000000000001,284983296	12896,102,472842240	12918,92,335114240	12936,0,0	12955,0,0
1676842391884	12847,3,452702208	12877,2,284983296	12896,20,472842240	12918,9,335114240	12936,0,0	12955,0,0
1676842392887	12847,21,452808704	12877,1,284983296	12896,7.000000000000001,472842240	12918,3,335114240	12936,0,0	12955,0,0
1676842393890	12847,2,452808704	12877,1,284983296	12896,18,472842240	12918,13,335114240	12936,0,0	12955,0,0
1676842394893	12847,14.85148514851485,452808704	12877,1.9801980198019802,284983296	12896,6.9306930693069315,472842240	12918,3.9603960396039604,335114240	12936,0,0	12955,0,0
1676842395895	12847,1,452808704	12877,1,284983296	12896,13,472842240	12918,9,335114240	12936,0,0	12955,0,0
1676842396897	12847,34,452808704	12877,3,284983296	12896,30,472842240	12918,25,335114240	12936,0,0	12955,0,0
1676842397898	12847,151,452808704	12877,8,284983296	12896,141,472842240	12918,135,335200256	12936,0,0	12955,0,0
1676842398899	12847,129,453066752	12877,7.000000000000001,284983296	12896,121,472842240	12918,153,335302656	12936,0,0	12955,0,0
1676842399899	12847,29.7029702970297,453066752	12877,2.9702970297029703,284983296	12896,22.772277227722775,472842240	12918,13.861386138613863,335368192	12936,0,0	12955,0,0
1676842400901	12847,72,453066752	12877,0,0	12896,57.99999999999999,472842240	12918,39,335495168	12936,0,0	12955,0,0
